Name,URL
San+Marcos+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Marcos+Unified&ID2=0634880&details=
Warner+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Warner+Unified&ID2=0600042&details=
Valley+Center-Pauma+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Valley+Center-Pauma+Unified&ID2=0600069&details=
Bonsall+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bonsall+Unified&ID2=0601426&details=
San+Francisco+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Francisco+Unified&ID2=0634410&details=
Banta+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Banta+Elementary&ID2=0603870&details=
Escalon+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Escalon+Unified&ID2=0612840&details=
Jefferson+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Jefferson+Elementary&ID2=0618810&details=
Lincoln+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lincoln+Unified&ID2=0621690&details=
Linden+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Linden+Unified&ID2=0621810&details=
Lodi+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lodi+Unified&ID2=0622230&details=
Manteca+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Manteca+Unified&ID2=0623610&details=
New+Hope+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=New+Hope+Elementary&ID2=0626970&details=
New+Jerusalem+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=New+Jerusalem+Elementary&ID2=0627030&details=
Oak+View+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Oak+View+Union+Elementary&ID2=0627930&details=
Ripon+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Ripon+Unified&ID2=0632880&details=
Stockton+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Stockton+Unified&ID2=0638010&details=
Tracy+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Tracy+Joint+Unified&ID2=0601888&details=
Lammersville+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lammersville+Joint+Unified&ID2=0601410&details=
Atascadero+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Atascadero+Unified&ID2=0603300&details=
Cayucos+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cayucos+Elementary&ID2=0607840&details=
Lucia+Mar+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lucia+Mar+Unified&ID2=0623080&details=
Pleasant+Valley+Joint+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pleasant+Valley+Joint+Union+Elementary&ID2=0631020&details=
San+Luis+Coastal+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Luis+Coastal+Unified&ID2=0634800&details=
San+Miguel+Joint+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Shandon+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Shandon+Joint+Unified&ID2=0636450&details=
Templeton+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Templeton+Unified&ID2=0639000&details=
Paso+Robles+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Paso+Robles+Joint+Unified&ID2=0600048&details=
Coast+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Coast+Unified&ID2=0600049&details=
Bayshore+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bayshore+Elementary&ID2=0604200&details=
Belmont-Redwood+Shores+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Belmont-Redwood+Shores+Elementary&ID2=0604530&details=
Brisbane+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Brisbane+Elementary&ID2=0606060&details=
Burlingame+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Burlingame+Elementary&ID2=0606480&details=
Cabrillo+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cabrillo+Unified&ID2=0606780&details=
Hillsborough+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Hillsborough+City+Elementary&ID2=0617190&details=
Jefferson+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Jefferson+Elementary&ID2=0618810&details=
Jefferson+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Jefferson+Union+High&ID2=0618930&details=
Pacifica+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
La+Honda-Pescadero+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=La+Honda-Pescadero+Unified&ID2=0620220&details=
Las+Lomitas+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Las+Lomitas+Elementary&ID2=0622380&details=
Menlo+Park+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Menlo+Park+City+Elementary&ID2=0624570&details=
Millbrae+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Millbrae+Elementary&ID2=0624900&details=
Portola+Valley+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Portola+Valley+Elementary&ID2=0631470&details=
Ravenswood+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Ravenswood+City+Elementary&ID2=0631860&details=
Redwood+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Redwood+City+Elementary&ID2=0632130&details=
San+Bruno+Park+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Bruno+Park+Elementary&ID2=0634230&details=
San+Carlos+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Carlos+Elementary&ID2=0634290&details=
San+Mateo-Foster+City+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
San+Mateo+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Mateo+Union+High&ID2=0634980&details=
Sequoia+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Sequoia+Union+High&ID2=0636390&details=
South+San+Francisco+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=South+San+Francisco+Unified&ID2=0637530&details=
Woodside+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Woodside+Elementary&ID2=0643140&details=
Ballard+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Ballard+Elementary&ID2=0603720&details=
Blochman+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Blochman+Union+Elementary&ID2=0605280&details=
Santa+Maria-Bonita+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Buellton+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Buellton+Union+Elementary&ID2=0606330&details=
Carpinteria+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Carpinteria+Unified&ID2=0607560&details=
Cold+Spring+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cold+Spring+Elementary&ID2=0609270&details=
College+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=College+Elementary&ID2=0609330&details=
Goleta+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Goleta+Union+Elementary&ID2=0615510&details=
Guadalupe+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Guadalupe+Union+Elementary&ID2=0616260&details=
Hope+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Hope+Elementary&ID2=0617490&details=
Lompoc+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lompoc+Unified&ID2=0622410&details=
Los+Olivos+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Los+Olivos+Elementary&ID2=0622920&details=
Montecito+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Montecito+Union+Elementary&ID2=0625500&details=
Orcutt+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Orcutt+Union+Elementary&ID2=0628710&details=
Santa+Maria+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Maria+Joint+Union+High&ID2=0635670&details=
Santa+Ynez+Valley+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Ynez+Valley+Union+High&ID2=0635850&details=
Solvang+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Solvang+Elementary&ID2=0637110&details=
Vista+Del+Mar+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Cuyama+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cuyama+Joint+Unified&ID2=0600009&details=
Santa+Barbara+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Barbara+Unified&ID2=0601414&details=
Alum+Rock+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Alum+Rock+Union+Elementary&ID2=0602310&details=
Berryessa+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Berryessa+Union+Elementary&ID2=0604800&details=
Cambrian+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Campbell+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Campbell+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Campbell+Union+High&ID2=0607230&details=
Cupertino+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
East+Side+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=East+Side+Union+High&ID2=0611820&details=
Evergreen+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Evergreen+Elementary&ID2=3010920&details=
Franklin-McKinley+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Franklin-McKinley+Elementary&ID2=0614370&details=
Fremont+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fremont+Union+High&ID2=0614430&details=
Gilroy+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Gilroy+Unified&ID2=0615180&details=
Lakeside+Joint+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Loma+Prieta+Joint+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Loma+Prieta+Joint+Union+Elementary&ID2=0622350&details=
Los+Altos+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Los+Altos+Elementary&ID2=0622650&details=
Los+Gatos+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Los+Gatos+Union+Elementary&ID2=0622830&details=
Los+Gatos-Saratoga+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Los+Gatos-Saratoga+Joint+Union+High&ID2=0622800&details=
Luther+Burbank+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Moreland+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Morgan+Hill+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Morgan+Hill+Unified&ID2=0625830&details=
Mountain+View+Whisman+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Mountain+View-Los+Altos+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mountain+View-Los+Altos+Union+High&ID2=0626310&details=
Mount+Pleasant+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mount+Pleasant+Elementary&ID2=0626400&details=
Oak+Grove+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Oak+Grove+Elementary&ID2=0627810&details=
Orchard+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Orchard+Elementary&ID2=0628680&details=
Palo+Alto+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Palo+Alto+Unified&ID2=0629610&details=
San+Jose+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Jose+Unified&ID2=0634590&details=
Santa+Clara+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Clara+Unified&ID2=0635430&details=
Saratoga+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Saratoga+Union+Elementary&ID2=0635910&details=
Sunnyvale+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Union+Elementary&ID2=0601890&details=
Milpitas+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Milpitas+Unified&ID2=0624500&details=
Santa+Cruz+City+Elementary/High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Cruz+City+Elementary/High&ID2=0601327&details=
Bonny+Doon+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bonny+Doon+Union+Elementary&ID2=0605640&details=
Happy+Valley+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Happy+Valley+Elementary&ID2=0616560&details=
Live+Oak+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Live+Oak+Elementary&ID2=0621990&details=
Mountain+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mountain+Elementary&ID2=0800264&details=
Pacific+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pacific+Elementary&ID2=0629340&details=
Pajaro+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pajaro+Valley+Unified&ID2=0629490&details=
San+Lorenzo+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Lorenzo+Valley+Unified&ID2=0634740&details=
Soquel+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Soquel+Union+Elementary&ID2=0637290&details=
Scotts+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Scotts+Valley+Unified&ID2=0600159&details=
Anderson+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Anderson+Union+High&ID2=0602700&details=
Bella+Vista+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bella+Vista+Elementary&ID2=0604350&details=
Black+Butte+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Black+Butte+Union+Elementary&ID2=0605220&details=
Cascade+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cascade+Union+Elementary&ID2=0607680&details=
Castle+Rock+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Castle+Rock+Union+Elementary&ID2=0607770&details=
Columbia+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Columbia+Elementary&ID2=0609450&details=
Cottonwood+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cottonwood+Union+Elementary&ID2=0609990&details=
Enterprise+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Enterprise+Elementary&ID2=0612810&details=
Fall+River+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fall+River+Joint+Unified&ID2=0613470&details=
French+Gulch-Whiskeytown+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=French+Gulch-Whiskeytown+Elementary&ID2=0614490&details=
Grant+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Grant+Elementary&ID2=3012900&details=
Happy+Valley+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Happy+Valley+Union+Elementary&ID2=0616570&details=
"Igo,+Ono,+Platina+Union+Elementary","https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Igo,+Ono,+Platina+Union+Elementary&ID2=0618160&details="
Indian+Springs+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Indian+Springs+Elementary&ID2=0618270&details=
Junction+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Junction+Elementary&ID2=0619170&details=
Millville+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Millville+Elementary&ID2=0624930&details=
North+Cow+Creek+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=North+Cow+Creek+Elementary&ID2=0627510&details=
Oak+Run+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Oak+Run+Elementary&ID2=0627870&details=
Pacheco+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pacheco+Union+Elementary&ID2=0629280&details=
Redding+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Redding+Elementary&ID2=0632040&details=
Shasta+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Shasta+Union+Elementary&ID2=0626040&details=
Shasta+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Shasta+Union+High&ID2=0636600&details=
Whitmore+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Whitmore+Union+Elementary&ID2=0642420&details=
Mountain+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mountain+Union+Elementary&ID2=0627040&details=
Gateway+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Gateway+Unified&ID2=0614950&details=
Sierra-Plumas+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Sierra-Plumas+Joint+Unified&ID2=0636780&details=
Big+Springs+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Big+Springs+Union+Elementary&ID2=0604980&details=
Bogus+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bogus+Elementary&ID2=0605490&details=
Butteville+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Butteville+Union+Elementary&ID2=0606690&details=
Delphic+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Delphic+Elementary&ID2=0610980&details=
Dunsmuir+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Dunsmuir+Elementary&ID2=0611670&details=
Dunsmuir+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Dunsmuir+Joint+Union+High&ID2=0611700&details=
Forks+of+Salmon+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Forks+of+Salmon+Elementary&ID2=0614040&details=
Gazelle+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Gazelle+Union+Elementary&ID2=0614970&details=
Grenada+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Grenada+Elementary&ID2=0616110&details=
Happy+Camp+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Happy+Camp+Union+Elementary&ID2=0616530&details=
Hornbrook+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Hornbrook+Elementary&ID2=0617620&details=
Junction+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Junction+Elementary&ID2=0619170&details=
Klamath+River+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Klamath+River+Union+Elementary&ID2=0619920&details=
Little+Shasta+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Little+Shasta+Elementary&ID2=0621960&details=
McCloud+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=McCloud+Union+Elementary&ID2=0624210&details=
Montague+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Montague+Elementary&ID2=0625380&details=
Mt.+Shasta+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mt.+Shasta+Union+Elementary&ID2=0626040&details=
Seiad+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Seiad+Elementary&ID2=0636240&details=
Siskiyou+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Siskiyou+Union+High&ID2=0636940&details=
Weed+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Weed+Union+Elementary&ID2=0641980&details=
Willow+Creek+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Willow+Creek+Elementary&ID2=3028140&details=
Yreka+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Yreka+Union+Elementary&ID2=0643380&details=
Yreka+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Yreka+Union+High&ID2=0643410&details=
Butte+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Butte+Valley+Unified&ID2=0606580&details=
Scott+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Scott+Valley+Unified&ID2=0600159&details=
Benicia+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Benicia+Unified&ID2=0604620&details=
Dixon+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Dixon+Unified&ID2=0611280&details=
Fairfield-Suisun+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fairfield-Suisun+Unified&ID2=0613360&details=
Travis+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Travis+Unified&ID2=0639630&details=
Vacaville+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Vacaville+Unified&ID2=0640590&details=
Vallejo+City+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Vallejo+City+Unified&ID2=0640740&details=
Petaluma+City+Elementary/Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Petaluma+City+Elementary/Joint+Union+High&ID2=0601328&details=
Santa+Rosa+City+Schools,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Rosa+City+Schools&ID2=0601329&details=
Alexander+Valley+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Alexander+Valley+Union+Elementary&ID2=0601890&details=
West+Sonoma+County+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=West+Sonoma+County+Union+High&ID2=0602670&details=
Bellevue+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Bennett+Valley+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bennett+Valley+Union+Elementary&ID2=0604650&details=
Cinnabar+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cinnabar+Elementary&ID2=0608700&details=
Cloverdale+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cloverdale+Unified&ID2=0608970&details=
Dunham+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Dunham+Elementary&ID2=0611610&details=
Forestville+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Forestville+Union+Elementary&ID2=0614010&details=
Fort+Ross+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fort+Ross+Elementary&ID2=0614130&details=
Geyserville+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Geyserville+Unified&ID2=0615150&details=
Gravenstein+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Gravenstein+Union+Elementary&ID2=0615840&details=
Guerneville+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Guerneville+Elementary&ID2=0616320&details=
Harmony+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Harmony+Union+Elementary&ID2=0616620&details=
Horicon+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Horicon+Elementary&ID2=0617580&details=
Kenwood+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Liberty+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Liberty+Elementary&ID2=3000093&details=
Mark+West+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mark+West+Union+Elementary&ID2=0624000&details=
Monte+Rio+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Monte+Rio+Union+Elementary&ID2=0625410&details=
Montgomery+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Montgomery+Elementary&ID2=0625650&details=
Oak+Grove+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Oak+Grove+Union+Elementary&ID2=0627840&details=
Old+Adobe+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Piner-Olivet+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Piner-Olivet+Union+Elementary&ID2=0630450&details=
Kashia+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Kashia+Elementary&ID2=0632340&details=
